id,title,predicted_category,confidence
116675,Victor Wembanyama的100場：比恐怖更恐怖的天賦,球員焦點,0.9143
110769,NBA》未來藍圖的射程規劃 Wemby與Sochan適合彼此嗎？,球員焦點,0.914
104233,【2022-23 NBA賽季隨筆】金塊隊史首座冠軍！Jokić和丹佛為賽季畫下完美句點,球員焦點,0.9139
106710,《2023-24關鍵角色》休士頓火箭—Jalen Green,球員焦點,0.9137
114985,NBA》狀元生存記 12位現役NBA第一順位排行榜,球員焦點,0.9136
114966,年紀輕輕已經是西區第一！雷霆最可怕的是年齡和未來的選秀權......,球隊分析,0.9136
106134,【旅牛不一樣】本屆世界盃牛迷會感興趣的五位球員(上),球員焦點,0.9135
108882,從犧牲開始做起 塞爾提克邁向成功的一大步,球隊分析,0.9135
116436,【春少說球】國王送幸福列車再次啟動，這一站湖人,賽事戰報,0.9135
108953,肩膀傷勢動刀 Ja Morant整季報銷,球員焦點,0.9134
117894,《穿上國王新衣的無冕得分好手 LaVine 》生涯首次單周 MVP,球員焦點,0.9134
106832,2023 拓荒者夏日 - 再見了，Dame,交易與簽約,0.9133
116555,別只記得胯下之辱、「2348」！被低估的快艇指揮官——Tyronn Lue,球隊分析,0.9131
109656,【公鹿隊賽後分析】成功復仇衛冕軍，一切從做好防守開始,賽事戰報,0.913
116528,傳承父愛：Andrew Wiggins 在父逝哀傷中找到生命的美好,球員焦點,0.9129
106201,超越偉大的卓越 2023年籃球名人堂的榮耀回顧,歷史與專題,0.9129
112099,《小鐵如擬》38歲的Al Horford  一圓冠軍夢的最佳時機,球員焦點,0.9124
116609,Luka Doncic確定缺陣至少一個月 獨行俠該何去何從,球員焦點,0.9123
112008,NBA》最難被預測的任務？ Luka Doncic的萬花筒助攻術,球員焦點,0.9122
105487,媲美Thompson兄弟的天賦？不容忽視的潛力砍分側翼-GG Jackson,選秀觀察,0.9119
109126,溜馬暴龍鵜鶘三方交易  Pascal Siakam成溜馬新助力,交易與簽約,0.9116
104913,不斷證明自己 值得灰熊歷史大約的Desmond Bane,球員焦點,0.9113
105445,自尊心的拉扯 傳統與悖離的罰球選擇,球員焦點,0.9113
118092,「因為我是天才啊」東契奇跟約基奇根本練武奇才,球員焦點,0.9113
116544,《2024-25 芝加哥公牛例行賽戰報》G30 公鹿雙星缺陣仍痛擊公牛,賽事戰報,0.9113
109682,球星接棒的盤算 湖人陷入往日榮光的迷思,球隊分析,0.9112
110850,附加賽王者能否再次創造奇蹟—亞特蘭大老鷹vs芝加哥公牛附加賽分析,球隊分析,0.911
115687,太陽週報(2)：是Baby Nurkic還是Bigger Allen？,球隊分析,0.911
119666,《2025 Playoffs》NBA西區冠軍賽雷霆vs灰狼  運動視界預測高峰會,球隊分析,0.911
108537,「綠」師傅另一拳下的後果 勇士可能面臨的岔路,球員焦點,0.9109
116599,LeBron James 40歲生日快樂！英雄遲暮 球迷們請把握這愛與恨的機會,球員焦點,0.9109
106950,It’s All About 18? 持續走在告別Ainge的路上，屬於Brad Stevens的建隊哲學,球員焦點,0.9108
109273,【大火快炒】終將別離：Kyle Lowry轉戰黃蜂，Terry Rozier南灘獻技,球員焦點,0.9108
112252,《小鐵如擬》Jrue Holiday或Damian Lillard 公鹿可以理解但只能嘆息的選擇,球員焦點,0.9106
114388,《小鐵如擬》批評Rudy Gobert或許是個人意見  但Shaquille O'Neal沒有立場談「體系崩壞」,球員焦點,0.9102
107209,《2023-24開季分析》明尼蘇達灰狼 ——新星與他們的大個子中鋒們,球員焦點,0.9098
77220,「拳王」Tyson Chandler後繼有人？新秀中鋒Dereck Lively與獨行俠的第一個夏天,球員焦點,0.9097
110918,在重整的路上—金州勇士賽季回顧＆來季展望,球隊分析,0.9096
104265,高完成度進攻武器 待沽身價的Jett Howard,球員焦點,0.9095
105769,《2023-24 開季分析》達拉斯獨行俠—新時代拉開序幕,球隊分析,0.9095
116319,NBA Cup四強戰局全解析：公鹿老鷹都得仰賴大賽體質 雷霆火箭將形成防守焦土戰？,賽事戰報,0.9093
109302,芝加哥公牛 Game31 回顧與多倫多暴龍交易評析,交易與簽約,0.9092
105729,《穩健還是進取？》重建的分岔路-火箭的關鍵選擇,球員焦點,0.9091
116713,NBA》老漢魔力已不再？LeBron James真的還具備全明星實力嗎？,球員焦點,0.9091
118245,NBA》群龍無首的挑戰 湖人應該如何應對沒有LBJ的時刻？,球隊分析,0.9091
107258,《峰嶺隨筆》終於等到破繭而出？勇士前鋒Jonathan Kuminga熱身賽技驚四座,球員焦點,0.9088
107446,遲了一年的雙塔雛形──明尼蘇達灰狼季前賽總結,球隊分析,0.9088
115535,NBA 2024-25 賽季百大球員排名 – No. 51-100,球員焦點,0.9087
106937,2023 拓荒者夏日 - 立刻轉手，Jrue Holiday 交易,交易與簽約,0.9086
116525,SGA超扛帶隊，雷霆客場逆轉溜馬｜雷霆一下下#6,賽事戰報,0.9086
109020,逐步流失的希望 勇士走到盡頭的好運,球隊分析,0.9083
107084,《綠血烏邦圖》波士頓塞爾提克vs費城七六人 熱身賽觀察,賽事戰報,0.9081
112094,2024年NBA總決賽展望：球星交鋒以外，戰術比試的焦點,賽事戰報,0.9081
106892,提升陣容深度 Kelly Oubre Jr.能為費城帶來的效益,球隊分析,0.9078
116032,從二輪選秀到新人王熱門！Jaylen Wells 的逆襲之路,選秀觀察,0.9078
112946,NBA》改變的契機 PG13會是七六人與Daryl Morey的救贖嗎？,球員焦點,0.9077
104944,實現四個威廉斯戰隊？！雷霆隊夏季聯盟隊伍有誰值得留？,球隊分析,0.9076
105559,百鍊成鋼－Tony Parker超現實的名人堂之路,球員焦點,0.9075
107900,改變節奏下的成效 小牛是如何幫Doncic提速的？,球隊分析,0.9075
117085,《2024-25 芝加哥公牛例行賽戰報》G40 鵜鶘戰及公牛賣壓討論,交易與簽約,0.9074
110151,手牽手，我們一起走－Damian Lillard和Giannis Antetokounmpo,球員焦點,0.9074
117324,雖遲但到的重磅交易!馬刺國王公牛的三方交易簡評,交易與簽約,0.9073
111711,NBA》缺乏高潮迭起 彷彿注定走到現在的塞爾提克,球隊分析,0.9073
119402,NBA》多角拼圖的對弈 勇士和灰狼誰能先鑿開對方弱點？,球隊分析,0.9072
114851,《2024-25 NBA開季分析》邁阿密熱火—Pat Riley老練掏金，Jimmy Butler奪冠的最後契機？,球隊分析,0.9071
118363,《NBA 2024-25最佳第六人預測》看不到車尾燈的Pritchard,球員焦點,0.907
111040,寫在第二戰前，遠比想像重要的禁區對位問題─查理聊小牛ep10,賽事戰報,0.9068
114679,NBA》塞爾提克的衛冕習題、尼克和76人的進步幅度？來自大西洋組的新球季疑問,球隊分析,0.9065
111240,NBA》甦醒後的美夢 湖人與LeBron的未來將會如何？,球員焦點,0.9064
107715,《峰嶺隨筆》相同基因不同際遇：活塞前鋒Ausar Thompson劍指新秀第一隊,球員焦點,0.9063
116345,《重回熟悉的西區第二》-曼斐斯灰熊嶄新進攻體系的威力,球隊分析,0.9061
115576,NBA》無私的一舉 淺談Gobert的延長續約對灰狼的影響,球員焦點,0.906
118091,NBA》「散彈槍」戰術奏效  Tyrese Haliburton神奇「四分打」率溜馬本季首勝公鹿,賽事戰報,0.906
119594,新舊交替，持續在聯盟打滾的無冕王們,球員焦點,0.9059
111319,季中神補強的化學效應 Nico Harrison翻轉小牛季後賽的兩大關鍵球員,球員焦點,0.9057
105905,『KLin 76人雜談』冉冉升起的第三顆星-Tyrese Maxey,球員焦點,0.9056
114639,浪費 MVP 巔峰？聯盟最差總管？論丹佛金塊總管 Calvin Booth 的功與罪,球隊分析,0.9056
111609,《峰嶺隨筆》人畢竟不是機器：尼克前鋒Josh Hart難逃過勞受傷命運,球員焦點,0.9054
118803,【NBA24-25:季後賽】湖人灰狼交鋒預測，滿分組合與蟻人巨塔的真劍勝負,球隊分析,0.9054
109632,《籃網特寫》季中交易：雷聲大卻雨點不小！,交易與簽約,0.9053
105949,穿NIKE的耶穌！飛人喬丹，時代肖像：Jordan的北卡歲月（七）,球員焦點,0.905
108433,《2023-24開季初探》踏在爭冠路上的第一年，也是最後一年──明尼蘇達灰狼,球員焦點,0.9048
113633,2024巴黎奧運》從NBA轉戰排球界 Chase Budinger的奧運轉戰之旅,球員焦點,0.9047
111843,在商言商的極致：一位豪賭的獨行俠,球隊分析,0.9046
115811,心態決定成敗 獨行俠爵士賽後簡評,球隊分析,0.9045
108326,穿NIKE的耶穌！飛人喬丹，時代肖像：Jordan的北卡歲月（九）,球員焦點,0.9043
109976,或許不該糾結拯救明星賽？ 向前看才是最好的救贖,歷史與專題,0.9043
109509,運動視界啪EP.188－《小鐵開講》台灣籃球歸化策略該怎麼變？NBA交易大限你期待哪些驚喜？,球員焦點,0.9042
117343,《2024-25 芝加哥公牛例行賽戰報》G46 費城七六人戰及球哥的續約,交易與簽約,0.9041
115647,NBA》重新定義價值 活塞新球季的比賽值得期待嗎？,球員焦點,0.9038
104455,《BullsH1T：2022-23》賽季總結：動盪中的平庸，也是種難能可貴,球隊分析,0.9038
111584,金塊與灰狼觀戰心得：巨星籃球落伍,賽事戰報,0.9038
109033,一閃即逝卻無限耀眼 Anfernee Hardaway為何值得名人堂席次？,球員焦點,0.9037
107181,NBA 2023-24 賽季百大球員排名 – No. 26-50,球員焦點,0.9036
118016,Chet Holmgren的大型側翼轉型實驗 雷霆能從「抄襲者聯盟」中找到雙塔習題的解答嗎？,球員焦點,0.9036
117247,不可思議的豪賭 令人期待的結局｜Luka - AD 交易案｜NBA季中交易解析 Part 2,交易與簽約,0.9033
109941,西區誰能擊敗衛冕軍？金塊在西冠的地位仍屹立不搖嗎？,球員焦點,0.9033
116640,NBA》補齊的最後一塊拼圖 Isaiah Hartenstein對雷霆帶來了多少幫助？,球員焦點,0.9032
116095,加速起跑——騎士原班人馬的新風貌,球隊分析,0.9032
103711,Wembanyama之外，馬刺選秀夜的潛在布局,選秀觀察,0.9026
108918,需重新檢視陣容配置 湖人的輪替謎題,球員焦點,0.9025
111063,《2024 NBA季後賽》Kawhi Leonard復出仍陷苦戰 獨行俠3分險勝扳平戰局,賽事戰報,0.9021
109355,辨才須待七年期 - 談談Zach LaVine,交易與簽約,0.9019
111448,《金塊灰狼系列賽》主場被連續攻破，全隊只剩一個帶著傷的控球後衛，金塊還有救嗎？,賽事戰報,0.9019
110618,雷霆工事中#16－Luguentz Dort的防守哲學,球員焦點,0.9015
108702,球季生存時刻 拯救鵜鶘的關鍵18小時,球隊分析,0.9014
110223,紫光能否持續閃耀沙城上空-沙加緬度國王季後賽前瞻,球隊分析,0.9014
106480,《2023-24開季分析》邁阿密熱火——例行賽僅供參考？,球隊分析,0.9013
118112,NBA》Nikola Jokic隻手難遮天  金塊外線熄火不敵灰狼群爪,球隊分析,0.9013
107304,NBA 2023-24 賽季百大球員排名 – No. 11-25,球員焦點,0.9007
117427,盧卡·唐西奇（Luka Dončić）交易案分析,交易與簽約,0.9004
117015,《CP3：爺爺的智慧與傳承》─ 獻給我最愛的奇力爺爺，這61分是為您而戰！,歷史與專題,0.9003
104448,維持現狀，繼續前行—2023年選秀會雷霆操盤分析,球隊分析,0.9
109742,2024年NBA全明星週末第二天登場！Lillard、McClung成功衛冕三分球大賽與灌籃大賽,歷史與專題,0.8997
104914,是完美的第三槍還是錯的人？ Bradley Beal要如何融入太陽？,球員焦點,0.8996
109659,球員隨筆-Brandon Ingram低調的明星(外電翻譯),球員焦點,0.8996
107971,《2023-24 RegBulls》Game12：失誤魔障三節迷魂末節拉牛未成,賽事戰報,0.8993
116291,NBA Cup》Damian Lillard強勢關門  公鹿淘汰魔術前進賭城,賽事戰報,0.8993
112635,繞了一圈又回來？盤點金州勇士選秀日操盤,選秀觀察,0.899
109602,2024 NBA季中交易大限總評：交易冰河期、資產M型化、困在無人島的勇士湖人按兵不動才是上策？,交易與簽約,0.8988
116897,無論如何贏就是贏 雷霆苦勝輪替全無76人,賽事戰報,0.8987
117351,亞特蘭大老鷹季中交易-拿100元換3個35元,交易與簽約,0.8984
107377,NBA 2023-24 賽季百大球員排名 – No. 1-10,球員焦點,0.8983
116110,從182到200－Russell Westbrook不只是大三元的一周｜雷霆工事中#28,球員焦點,0.8982
117266,NBA》從歷史借鏡 3個曾經改變勇士歷史的「特別」交易,交易與簽約,0.898
106461,《FIBA世界盃》年度第一隊能否經得起FIBA規則考驗？Shai Gilgeous-Alexander的7場世界盃觀察,球員焦點,0.898
105434,一冠吹快20年？千禧年後波士頓塞爾提克最佳先發五人,球員焦點,0.8978
109934,【阿軒短談】實惠約Conley的背後 —— 西一灰狼下年可能就散架了,交易與簽約,0.8977
104912,後結果論的解釋 Lillard與忠誠的相對關係,球員焦點,0.8976
119006,《2025 NBA Playoffs》灰狼對湖人：更強勢的身體對抗，湖人討回顏面，扳平戰局,賽事戰報,0.8974
106810,萬用射手在這裡 三個適合Buddy Hield的下家,球員焦點,0.8972
105271,《籃網特寫》努力，終將有所回報——Nic Claxton,球員焦點,0.897
108805,逆風奮進 — Jalen Brunson,球員焦點,0.897
116657,NBA》終究走到盡頭 Jimmy Butler的下一個潛在球隊是？,球員焦點,0.8969
109595,《2023-24 RegBulls》Game51：雙塔正面對決公牛逆轉西區第一灰狼,交易與簽約,0.8968
116777,二輪秀出頭天 Miles McBride破繭而出的一年,球員焦點,0.8968
105012,《 2023 籃球世界盃國家隊介紹 》美國：欲證明自己的平民夢幻隊,球隊分析,0.8968
117520,《Dao此一遊》曾經的最佳第六人到休息室毒瘤 如今NBL的禁區殺器 ⎯⎯⎯ Montrezl Harrell,球員焦點,0.8967
109137,Siakam交易分析：溜馬可以衝擊東冠？暴龍其實不賺？,交易與簽約,0.8966
115884,NBA 各球隊的年輕梯隊 - 西南區,球員焦點,0.8964
113730,《2024巴黎奧運》擺一個西瓜在板凳席都能過關？美國總教練Steve Kerr再展爭議調度,賽事戰報,0.8963
106164,NBA 2023-24 賽季百大球員排名 – No. 76-100,球員焦點,0.8962
114124,《小鐵如擬》不應被低潮否定的Jamal Murray  與金塊操盤的困難處境,球員焦點,0.8961
112232,【2024 NBA選秀初探】法國狀元養成計劃 - Alexandre Sarr,選秀觀察,0.8961
109974,《快艇航行筆記》Russell Westbrook 左手骨折，快艇又碰上「傷病」大魔王,球隊分析,0.896
104263,雙槍時代正式結束，巫師晚了一年的重建腳步,交易與簽約,0.8959
105084,NBA 2022-23賽季十大事件,球隊分析,0.8956
109437,當MVP從板凳出發，30歲的大齡新秀－Vasilije Micic,球員焦點,0.8953
117733,NBA》另一個NBA外星人？ Dyson Daniels的特別之處,球員焦點,0.8953
109630,不是裝忙啦---聊聊在2024年交易大限，忙著收拾殘局的活塞,交易與簽約,0.8952
117226,De'Aaron Fox返鄉，馬刺精準操盤的獵狐計畫,交易與簽約,0.8951
110088,LeBron James 僅靠天賦是不夠的，「堅持」是成就偉大的關鍵！,球員焦點,0.895
116363,NBA》悄悄升空的休士頓火箭 淺談 Alperen Şengün 的「Baby Jokic」影響,球隊分析,0.895
110836,NBA》女鞋稱霸NBA？！ 超越女鞋定義的Sabrina 1,球員焦點,0.8949
118256,《小鐵如擬》擺脫「宿敵」的嘲諷  中華男籃應該掌握的未來藍圖,球員焦點,0.8949
111731,《2024 NBA 季後賽西區決賽分析》明尼蘇達灰狼──以堅定步伐面對未知,球隊分析,0.8947
104330,三個即戰力等級天賦 暴龍能否精準選秀？,球員焦點,0.8945
104081,《2023 NBA DRAFT》選前預測分析(上),球員焦點,0.8944
114090,是保護還是阻礙，2024年巫師休賽季的操作簡評,交易與簽約,0.8942
107288,【公牛二三事】開季前的最後一哩路，送往迎來的訓練營旅程,球員焦點,0.8942
108107,Paolo Banchero的全能成長曲線的雙重關鍵：進攻殺招和單鋒防守,球員焦點,0.894
104337,保持競爭力的最大機會—勇士可在2023年選秀大會選到誰？,選秀觀察,0.8938
108133,奧蘭多勝利方程式 從經驗中成長的防守魔術,球隊分析,0.8937
112157,NBA》冒險後的成果 獨行俠從坦克到冠軍賽的翻轉關鍵,球隊分析,0.8936
111466,《2024 Playoffs》灰狼 VS. 金塊G2──異體同心,賽事戰報,0.8936
110989,《 NBA 2023-24 季後賽》尼克與 76 人第一戰：拿掉巨頭後的團隊底蘊,球隊分析,0.8935
106042,2023 拓荒者夏日 - 零補強,交易與簽約,0.8934
117908,Kyrie Irving倒下後，獨行俠將何去何從？,球隊分析,0.8934
104390,《2023 選秀短評》國王的中庸之道,球員焦點,0.8932
108874,重返NBA賽場剩下最後一步？ Draymond Green已獲准和勇士團練,球員焦點,0.8931
115620,魔術全隊都在進步，唯獨是Cole Anthony一人在倒退……,球員焦點,0.893
109319,2024 NBA 全明星賽球衣發布,歷史與專題,0.8929
116310,《2024-25 NBA》錦標賽東區四強戰：老鷹對尼克的非典型勝利,球隊分析,0.8927
104335,聰明不聰明？塞爾提克告別「隊魂」Smart　三方交易迎KP,交易與簽約,0.8926
105725,《小鐵如擬》Daryl Morey未必騙了James Harden  只是一直走在七六人不得不為的「過程」,球員焦點,0.8924
106944,【2023-24 NBA賽季初探】奧克拉荷馬雷霆 - 重建過後，劍指季後賽,球隊分析,0.8922
108638,從副手轉變為第一人，Kyle Kuzma是否為巫師的新未來？,球員焦點,0.8921
114693,NBA》Kawhi Leonard並非百分之百健康  快艇、美國隊的各執一詞？,球員焦點,0.8919
117990,【NBA2024-25】少了Victor Wembanyama的DPOY奪耀行列，讓官網來盤點10位有力的競爭者,球員焦點,0.8918
111033,一眾綠葉與費城雙星的對抗 尼克眾志成城的二連勝,賽事戰報,0.8918
105308,擺脫雙胞胎束縛 Murray兄弟的各自成長,球員焦點,0.8911
116181,Jokic是金州剋星？勇士錯失雙位數領先，4分輸球仍晉級NBA盃八強,賽事戰報,0.8909
106107,《2023世界盃》Josh Hart成為先發：美國主動變陣再取連勝,球員焦點,0.8907
106742,側翼搖擺人陣啟動！15人名單正式到齊，邁向訓練營,球員焦點,0.8907
104639,歐洲聯賽MVP渡洋挑戰NBA！Vasilije Micic能給新球隊帶來什麼幫助呢？,球員焦點,0.8905
106997,改變球隊本質 Damian Lillard對公鹿的根源影響,交易與簽約,0.8904
112446,公牛人生 - C'est LaVine!,球隊分析,0.8904
116157,〈2024-25灰狼札記〉G20──明尼蘇達監獄歸來,賽事戰報,0.8903
110053,舉棋不定，猶他爵士連續兩季讓人迷惘的重建策略,交易與簽約,0.8902
112617,還稱不上失敗，但可能快了——淺談國王2024選秀及操盤,選秀觀察,0.89
104276,在Bradley Beal交易之後，太陽還能怎麼做？,交易與簽約,0.8897
115737,NBA》更勝場上的對決？ 灰狼股權鬥爭現正熱映中,交易與簽約,0.8897
109746,用行動實現想像：Shai Gilgeous-Alexander,球員焦點,0.8896
104408,重點不是換來誰，而是換走誰的交易 － Brad Stevens又無心做了對的交易？,球隊分析,0.8895
114769,軟糖換軟豆，究竟換了什麼？[灰狼尼克交易分析],交易與簽約,0.8894
108473,欲擺脫困境，得蹲低才能跳得高 — Klay Thompson,球員焦點,0.8892
106198,《2023世界盃》「為國出征的感覺很不同。」 Tyrese Haliburton與美國隊的化學效應,球員焦點,0.8891
105179,皇家之都，傳奇的誕生地-沙加緬度國王隊歷史最佳五人,球員焦點,0.8886
117385,今年的隱藏贏家之一？騎士交易細節解析,交易與簽約,0.8885
104502,《2023夏季猶他異動》John Collins前進鹽湖城，爵士強勢大屯禁區海的背後思維！,交易與簽約,0.8884
106181,簡談 NBA 新版「勞資協議」的第一個休賽季！有誰得利、誰又吃虧了？,交易與簽約,0.8881
110117,沒選我？你們一定會後悔的！勇士 Trayce Jackson-Davis 的逆襲之路,球員焦點,0.888
105305,洛杉磯快艇「隊史最佳 5 人」：要退休球衣請從 Chris Paul 開始,球員焦點,0.8875
104610,核心逐步到位 活塞找到勝利方位了嗎？,球員焦點,0.8865
112708,NBA》跟著JJ Redick的思維建構？ 湖人要如何打造新球季的陣容？,球員焦點,0.8865
112322,《Playoffs Star》Tyrese Haliburton的首次季後賽究竟帶來了什麼樣的內容與反思？,球員焦點,0.8864
109207,季中交易分析：NBA最該梭哈的4支球隊,交易與簽約,0.8857
110118,黑暗中的引路人，Tyus Jones的生存之道,球員焦點,0.8857
113517,《小鐵如擬》年度第一隊的「DNP」？Jayson Tatum代表的國家隊意義,球員焦點,0.8857
118547,從樂透區之外到熱火的最佳新秀 — Kel'el Ware,選秀觀察,0.8857
117929,Zion取37分無力回天，湖人輕取鵜鶘奪豪奪7連勝,賽事戰報,0.8855
112296,NBA》從點到面的進化 塞爾提克壓制「Luka」魔法的秘密,球員焦點,0.8847
108045,生錯時代的禁區巨人--Jonas Valančiūnas,球員焦點,0.8845
116412,NBA 年末回顧：2024 十大話題人物,球員焦點,0.8841
118360,NBA》無止境的「過程」 與災難和豪賭共舞的七六人,選秀觀察,0.8841
113713,【奧運速寫】三大傳奇神獸連線！塞爾維亞逼出了最強的「超級美國艦隊」,賽事戰報,0.8841
104180,《小鐵如擬》耐心取代速成  金塊「天助自助」的冠軍,球員焦點,0.8834
104446,時代開啟前就結束 從懸崖墜落的Jordan Poole,球員焦點,0.8831
104331,風險的雙面刃 Dariq Whitehead的潛在回報,球員焦點,0.8829
105581,《曼斐斯灰熊休賽期操作評比》-續約&簽約、選秀篇,交易與簽約,0.8828
113784,2024巴黎奧運》從角色球員變球星 FIBA版本Dillon Brooks的不同之處,球員焦點,0.8827
104609,無可避免的終點 勇士的時代新起點,球隊分析,0.8827
104975,全新化學效應產生 五個最有趣的NBA組合,球隊分析,0.8823
108873,事過境遷的苦與樂，魔術退役 Shaq 球衣做了正確的事,歷史與專題,0.8823
116848,周遭事物造就MVP熱門 Shai Gilgeous-Alexander「從0到10000」之前的路途,球員焦點,0.8822
109669,《2024 交易大限的風林火，還有公牛的不動如山》,交易與簽約,0.882
108060,解除限制器束縛？ Devin Booker破繭的組織天賦,球員焦點,0.8818
107361,《2023-24開季分析》鳳凰城太陽—唯一目標總冠軍,球隊分析,0.8818
107725,破風還是沉船？ 承擔James Harden風險的快艇,球員焦點,0.8813
109165,Spicy Pacers! 關於溜馬得到Siakam，你要知道的六件事,交易與簽約,0.8812
111942,【2024夏日補強計畫】失利的衛冕賽季 - 丹佛金塊,球隊分析,0.8809
117430,重新出發—Luka Doncic,交易與簽約,0.8807
113022,NBA》被小看的價值 Tobias Harris和Tim Hardaway Jr.所符合的活塞需求,球員焦點,0.8807
118822,八村塁已成為湖人不可或缺的重要戰力,球員焦點,0.8802
106196,《2023世界盃》趕鴨子上架能否有成效？美國的世界盃隱憂,球隊分析,0.8802
105648,「我只需要一個機會！」Emoni Bates 是如何從全美第一高中生跌落神壇的？,選秀觀察,0.8798
109001,〖 小人物的延伸閱讀 〗 聽小人物上籃意外收獲人生道理,歷史與專題,0.8796
110626,NBA》2023-24狼子回頭Vol.11——重回西區第一,球隊分析,0.8795
107659,Devin Booker復出領軍反攻未果  Victor Wembanyama紀錄之夜率馬刺二連勝太陽,賽事戰報,0.8789
107593,帳面上不虧！洛杉磯快艇交易 James Harden 就是一拚聯盟最強的「巨星球」,交易與簽約,0.8786
107968,《快艇航行筆記》淺談 James Harden 加盟第一勝，四名球星總有人得犧牲,球員焦點,0.8786
106998,再度成為應許之地 紐約的致命吸引力,球隊分析,0.878
110215,Joe Cronin的操盤回顧,交易與簽約,0.8778
119214,NBA》缺乏鬥志和韌性？ 尼克有機會在季後賽翻轉評價嗎？,球隊分析,0.8772
104356,讓全世界陷入混亂，選秀會後的巫師初探。,交易與簽約,0.8771
106864,開拓新時代！拓荒者該如何圍繞Scoot Henderson來建隊？,球員焦點,0.877
116447,【豬籠草上飛】Jimmy Butler再度傷退，雷霆軍團滅火成功,賽事戰報,0.8767
103360,從上而下都有事-金州勇士暑假作業〈選秀篇〉,選秀觀察,0.8765
110877,【名人堂高峰會】Vol.13 NBA 2023-24例行賽落幕 誰是大驚喜？,歷史與專題,0.8763
119529,《2025 NBA Playoffs》低調但不容忽視的強者：溜馬創造巨大成功,球員焦點,0.8762
109589,「推倒式重整」開啟 黃蜂送走Gordon Hayward、PJ Washington正式成為聯盟最弱球隊,交易與簽約,0.876
110628,《NBA 2023-24 年度新人王預測》雙塔嶄露頭角，預約未來,選秀觀察,0.8755
117695,NBA》被低估的新星 在黑暗中閃耀的Quentin Grimes,球員焦點,0.8751
109183,Haliburton期待已久的幫手-Pascal Siakam能幫助溜馬衝出東區嗎？,交易與簽約,0.8749
117346,2025 NBA交易大限全解析：騎士、快艇被低估的即戰力補強 獲得Luka Dončić的湖人根本稱不上贏家？,交易與簽約,0.8749
116180,連3年首月MVP，成為聯盟第一人的「六邊形戰士」：Jayson Tatum,球員焦點,0.8749
106324,『KLin 球員雜談』-曾經帶給球迷無限遐想的費城少主 Ben Simmons,球員焦點,0.8746
104350,逐漸混亂的重建之路，仍然看不見巫師的未來希望。,交易與簽約,0.8745
112764,Tobias Harris回歸汽車城——不求有功，但求無過,球員焦點,0.8745
117934,《2024-25 NBA》勇士尼克戰：一個贏家但各有所獲,球隊分析,0.8744
109456,提姆．「石佛」．鄧肯：Duncan的武器庫（二）,球員焦點,0.8743
113580,【奧運男籃點將錄】從失敗中吸取養分—Carlik Jones,球員焦點,0.874
115720,他是強隊追求的優秀綠葉，卻因求婚失敗而廣為人知！- Jae Crowder,球員焦點,0.874
110901,《2024 NBA 季後賽分析》丹佛金塊——冠軍跑車換了廉價零件後還夠力嗎？,球隊分析,0.8738
116211,Luka Doncic復活！連兩場30+分、NBA盃晉級八強，獨行俠不可不知的3件事,球隊分析,0.8738
117355,2025 NBA 全明星賽球衣發布,歷史與專題,0.8738
108599,非關籃球成就 LeBron James 過人商場眼界億萬身價,球員焦點,0.8737
113169,波特蘭雙槍重現， Gary Trent Jr 空降密爾瓦基,球員焦點,0.8737
117323,世紀級別的交易!Luka Doncic和Anthony Davis互換交易簡評,交易與簽約,0.8735
105899,請給分（4）國王有錢不花，到底是不是棒槌？,交易與簽約,0.8732
110906,《小鐵如擬》10投皆墨的Klay Thompson  勇士生涯的下一步該怎麼走？,球員焦點,0.8732
107545,《2023-24 RegBulls》Game03：活塞路走中央輾過公牛,賽事戰報,0.8731
104745,《 2023 籃球世界盃國家隊介紹 》德國：延續紀律的基石,球隊分析,0.8728
116210,《2024-25 芝加哥公牛例行賽戰報》G23 斑馬不在馬刺不刺  公牛Ayo Dosunmu首次大三元打敗馬刺,賽事戰報,0.8722
104533,或許在我眼裡，James Harden早已不是巨星了——談James Harden再次要求被交易,交易與簽約,0.8717
104559,Kuzma續留華府，巫師的暑假操作大致完成,交易與簽約,0.8715
105369,意料之中的收穫—2023年的雷霆夏季聯賽觀察,球隊分析,0.8715
111273,功虧一簣的憾敗之後，湖人茶壺裡的風暴才正要開始,賽事戰報,0.8713
110233,《2023-24 RegBulls》西北組交易簡評、收穫超標的西部征戰 G61-64,交易與簽約,0.8706
110884,《2024 NBA季後賽分析》洛杉磯快艇——四名老球星還剩下多少威能？,球隊分析,0.8706
104409,把握Curry生涯餘暉還是對續約Draymond釋出善意？四個問題看Poole/CP3交易案,球員焦點,0.8704
104547,要如何保持紫燈閃耀？ 國王的休賽季整頓,球隊分析,0.8701
109617,2024 NBA季中交易全解析：當大家都忙著省錢 尼克默默成為今年最大贏家？,球員焦點,0.8696
110416,NBA》七六人預留的頂薪目標 Paul George會是完美拼圖嗎？,球員焦點,0.8696
117361,《綠軍戰報》：持續起伏不定的攻防紀律性，主場低迷表現該如何挽救？,球隊分析,0.8693
104259,2023 NBA Playoffs - Jimmy Butler 球員簡評：身處最後一支被淘汰的球隊，依舊是失敗,球員焦點,0.8687
110578,《 NBA 附加賽分析》芝加哥公牛 vs 亞特蘭大老鷹：只有 Murray 、更有魔力？,球員焦點,0.8685
107535,《2023-24 RegBulls》Game02：劇情暴走龍困風城,球隊分析,0.8684
